,x,y,target
0,57.039249420166016,-39.64677810668945,12.0
1,6.3948073387146,39.89399337768555,0.0
2,8.93124008178711,-41.95484924316406,7.0
3,5.088127136230469,-57.226661682128906,5.0
4,-38.90384292602539,20.801916122436523,11.0
5,-47.94383239746094,-41.30120086669922,4.0
6,51.45798110961914,33.01202392578125,3.0
7,-32.30259323120117,-3.071960926055908,4.0
8,-10.216287612915039,-52.233402252197266,13.0
9,59.500553131103516,-3.390744686126709,3.0
10,-4.071652412414551,40.71961212158203,0.0
11,-37.76741409301758,68.02216339111328,2.0
12,63.6162109375,9.73898983001709,3.0
13,-62.38866424560547,13.853943824768066,10.0
14,-65.32279968261719,-16.82258415222168,2.0
15,-15.124947547912598,19.598140716552734,0.0
16,-40.634315490722656,-27.406097412109375,4.0
17,-55.59525680541992,18.655513763427734,10.0
18,-35.99730682373047,-0.5333073735237122,4.0
19,-31.579341888427734,37.782196044921875,0.0
20,31.753204345703125,52.045166015625,3.0
21,12.307065963745117,8.499435424804688,6.0
22,14.111390113830566,-86.2923812866211,14.0
23,2.66294002532959,74.71958923339844,1.0
24,55.745826721191406,-42.01662826538086,12.0
25,55.96136474609375,-44.135581970214844,12.0
26,11.079201698303223,-86.91426849365234,14.0
27,51.11225128173828,-14.175643920898438,3.0
28,-18.420753479003906,19.547861099243164,0.0
29,-39.22843933105469,-64.96699523925781,2.0
30,12.351192474365234,7.937070846557617,6.0
31,-38.35829544067383,69.37388610839844,2.0
32,69.86774444580078,-37.04606246948242,12.0
33,-3.0600221157073975,-13.5581693649292,6.0
34,6.299923896789551,34.528419494628906,0.0
35,50.552406311035156,-9.41299819946289,3.0
36,-13.058451652526855,54.60153579711914,11.0
37,57.041107177734375,-39.626747131347656,12.0
38,17.036592483520508,29.035432815551758,0.0
39,6.390670299530029,81.66265869140625,1.0
40,-72.90143585205078,17.20937728881836,8.0
41,29.330265045166016,17.59908676147461,11.0
42,-36.25060272216797,71.12491607666016,2.0
43,32.096736907958984,2.8556840419769287,11.0
44,63.9144287109375,11.048011779785156,3.0
45,-43.63943099975586,-2.132356882095337,4.0
46,-34.862064361572266,-6.1645050048828125,4.0
47,-62.09727096557617,14.395289421081543,10.0
48,-45.133811950683594,-3.8206772804260254,4.0
49,31.081174850463867,-3.122419834136963,11.0
50,-73.57825469970703,-22.326574325561523,2.0
51,-12.882704734802246,53.3319206237793,11.0
52,-65.33815002441406,48.441444396972656,2.0
53,-3.5499446392059326,39.126976013183594,0.0
54,18.78982925415039,-32.27396011352539,13.0
55,19.994155883789062,-48.8509407043457,5.0
56,21.980031967163086,-25.858596801757812,13.0
57,21.268165588378906,-27.359813690185547,13.0
58,0.8749670386314392,6.741954803466797,6.0
59,-61.59316635131836,12.021846771240234,10.0
60,86.03340148925781,-10.70032024383545,12.0
61,56.34600067138672,-44.11872100830078,12.0
62,-65.53519439697266,47.048770904541016,2.0
63,-4.059994697570801,-6.498434543609619,6.0
64,42.430458068847656,59.79561233520508,3.0
65,14.756220817565918,28.702903747558594,0.0
66,19.37294578552246,-38.276222229003906,13.0
67,6.5684590339660645,-56.85469436645508,5.0
68,-5.9751081466674805,38.92738342285156,0.0
69,-38.69328308105469,-32.25230026245117,4.0
70,-44.40102005004883,-5.6586384773254395,4.0
71,-66.24523162841797,-16.944602966308594,2.0
72,32.60346984863281,16.509750366210938,11.0
73,7.863858222961426,38.61274719238281,0.0
74,10.923009872436523,79.0207748413086,1.0
75,36.785213470458984,-56.064579010009766,14.0
76,16.84264373779297,-32.038360595703125,13.0
77,-3.3245739936828613,38.145442962646484,0.0
78,32.2048225402832,51.890289306640625,3.0
79,57.06499481201172,-10.929931640625,3.0
80,31.89751625061035,16.56637191772461,11.0
81,33.237178802490234,-5.767906188964844,11.0
82,43.787071228027344,32.62736892700195,3.0
83,36.83855438232422,-55.78874588012695,14.0
84,16.773666381835938,-49.279964447021484,5.0
85,21.036865234375,-5.730829238891602,11.0
86,68.8416976928711,-35.63092041015625,12.0
87,-74.49363708496094,-21.50002670288086,2.0
88,18.984413146972656,-49.23215866088867,5.0
89,-73.18579864501953,19.326679229736328,8.0
90,0.2108086794614792,29.274641036987305,0.0
91,87.20416259765625,-10.055100440979004,12.0
92,-6.032896995544434,40.775665283203125,0.0
93,45.605857849121094,37.1019287109375,3.0
94,-26.917205810546875,38.57033157348633,0.0
95,-20.138057708740234,-3.46012282371521,4.0
96,29.254440307617188,54.64835739135742,3.0
97,-44.906105041503906,-41.40068435668945,4.0
98,-13.393643379211426,22.84653663635254,0.0
99,-9.152933120727539,-60.76732635498047,13.0
100,-6.767232894897461,-35.7942008972168,7.0
101,-73.42731475830078,18.972763061523438,8.0
102,-74.19578552246094,17.50593376159668,8.0
103,-6.064373970031738,-10.533709526062012,6.0
104,-48.34077835083008,-0.5114181041717529,4.0
105,43.305747985839844,34.191925048828125,3.0
106,-3.2554404735565186,28.13385772705078,0.0
107,37.21493911743164,-56.524070739746094,14.0
108,28.902210235595703,16.715118408203125,11.0
109,30.827478408813477,18.6136417388916,11.0
110,1.1843193769454956,10.351604461669922,6.0
111,3.802072286605835,-31.39348030090332,7.0
112,2.6933443546295166,-47.60929870605469,7.0
113,-25.75979232788086,-25.949462890625,4.0
114,-27.751943588256836,41.48733901977539,0.0
115,-3.769047260284424,38.038631439208984,0.0
116,34.535057067871094,18.589967727661133,11.0
117,-64.3482437133789,45.023109436035156,2.0
118,-27.19182014465332,38.45524597167969,0.0
119,13.378150939941406,-54.634761810302734,5.0
120,-40.42610168457031,-64.20040130615234,2.0
121,-41.37997817993164,-65.50395202636719,2.0
122,-1.2940032482147217,-56.42792510986328,5.0
123,86.31407165527344,-9.002824783325195,12.0
124,-67.56893920898438,-14.458721160888672,2.0
125,19.937496185302734,-49.32818603515625,5.0
126,35.96418380737305,20.155736923217773,11.0
127,61.999298095703125,-5.8749871253967285,3.0
128,-40.15946578979492,-28.59804916381836,4.0
129,26.3172607421875,-76.47056579589844,14.0
130,23.659914016723633,-6.740758895874023,11.0
131,57.21614074707031,-12.702669143676758,3.0
132,11.329439163208008,1.6890102624893188,6.0
133,-46.4638671875,-42.7454719543457,4.0
134,11.662981033325195,-86.4829330444336,14.0
135,-61.994895935058594,10.916350364685059,10.0
136,17.2296199798584,-30.721803665161133,13.0
137,-25.886083602905273,-33.3618278503418,4.0
138,-61.226558685302734,15.54287052154541,10.0
139,-65.2811279296875,46.49116897583008,2.0
140,42.39399719238281,61.253726959228516,3.0
141,42.87919998168945,34.16240310668945,3.0
142,57.14043426513672,-11.089213371276855,3.0
143,-33.658843994140625,-13.076070785522461,4.0
144,-29.87789535522461,36.33127212524414,0.0
145,-71.64678955078125,-21.13734245300293,2.0
146,20.797561645507812,-5.727789878845215,11.0
147,-72.95658874511719,-20.3880672454834,2.0
148,-20.305404663085938,-3.6455209255218506,4.0
149,-8.553503036499023,56.4788818359375,11.0
150,-32.9873046875,-11.393157005310059,4.0
151,-45.627166748046875,-5.261377334594727,4.0
152,11.182744979858398,78.12458801269531,1.0
153,-47.74733352661133,-0.5695796012878418,4.0
154,6.1875739097595215,-57.36796951293945,5.0
155,70.44805145263672,-37.423583984375,12.0
156,-72.8477554321289,17.714956283569336,8.0
157,-35.51789855957031,68.37626647949219,2.0
158,7.787563323974609,79.1174545288086,1.0
159,-16.122861862182617,-54.679996490478516,13.0
160,9.838362693786621,8.27154541015625,6.0
161,59.977500915527344,13.172956466674805,3.0
162,34.0379753112793,-5.392843723297119,11.0
163,-91.42335510253906,1.44005286693573,9.0
164,-8.78021240234375,-65.67465209960938,13.0
165,41.458194732666016,56.507511138916016,3.0
166,-73.0449447631836,19.679960250854492,8.0
167,46.03947067260742,36.2313232421875,3.0
168,-18.796524047851562,4.25320291519165,4.0
169,-55.442626953125,38.63291931152344,2.0
170,19.470539093017578,40.700599670410156,0.0
171,6.706047058105469,81.81996154785156,1.0
172,9.824614524841309,74.39567565917969,1.0
173,8.800631523132324,-41.91340637207031,7.0
174,9.869175910949707,78.80540466308594,1.0
175,57.55263900756836,-40.694580078125,12.0
176,-29.424575805664062,35.425270080566406,0.0
177,-1.678486704826355,29.435577392578125,0.0
178,-5.875784397125244,-11.234587669372559,6.0
179,-45.625308990478516,-39.46220397949219,4.0
180,43.10375213623047,32.62574005126953,3.0
181,-0.03759044036269188,11.401597023010254,6.0
182,67.41773223876953,11.237916946411133,3.0
183,12.71883487701416,-84.17962646484375,14.0
184,-93.97205352783203,-2.0753090381622314,9.0
185,35.95924377441406,21.036041259765625,11.0
186,63.84052276611328,11.057530403137207,3.0
187,-94.32229614257812,-2.2472445964813232,9.0
188,4.993894100189209,77.7560806274414,1.0
189,-53.92131805419922,19.708099365234375,10.0
190,17.61815071105957,39.44419860839844,0.0
191,-51.04143142700195,37.802452087402344,2.0
192,29.3321533203125,53.271690368652344,3.0
193,58.7977180480957,38.92402648925781,3.0
194,-38.439517974853516,69.5777587890625,2.0
195,-66.14289855957031,-14.179268836975098,2.0
196,34.3082160949707,17.532915115356445,11.0
197,14.162734031677246,-85.23602294921875,14.0
198,9.607772827148438,72.39335632324219,1.0
199,10.969730377197266,1.5974171161651611,6.0
200,20.48519515991211,-27.841388702392578,13.0
201,20.042221069335938,-49.325565338134766,5.0
202,-3.6784121990203857,39.3017578125,0.0
203,-1.8973172903060913,4.843751430511475,6.0
204,61.58833694458008,-5.356998920440674,3.0
205,18.456531524658203,40.75679397583008,0.0
206,12.509804725646973,-52.00258255004883,5.0
207,41.3814582824707,61.61163330078125,3.0
208,33.1594352722168,2.503445625305176,11.0
209,-20.184776306152344,-1.4478636980056763,4.0
210,6.3087663650512695,71.6794662475586,1.0
211,-34.32756042480469,-5.569591999053955,4.0
212,-40.2886962890625,-63.95723342895508,2.0
213,-60.392879486083984,14.448657989501953,10.0
214,59.88131332397461,12.903444290161133,3.0
215,-7.54849910736084,-60.231773376464844,13.0
216,-93.44014739990234,-2.7216830253601074,9.0
217,60.07762145996094,15.238189697265625,3.0
218,26.14053726196289,-37.55588150024414,13.0
219,-19.31418800354004,54.842308044433594,11.0
220,-86.70379638671875,0.5648337006568909,9.0
221,54.194454193115234,-5.981712818145752,3.0
222,6.610708713531494,38.42147445678711,0.0
223,53.91513442993164,33.86397171020508,3.0
224,43.03321075439453,-17.66170310974121,13.0
225,20.651792526245117,-24.189546585083008,13.0
226,5.208132266998291,79.55066680908203,1.0
227,76.02613067626953,16.09835433959961,3.0
228,12.772249221801758,8.594095230102539,6.0
229,32.38581466674805,59.755882263183594,3.0
230,6.3875732421875,81.73602294921875,1.0
231,-26.056406021118164,-36.19765853881836,4.0
232,17.832218170166016,-25.554166793823242,13.0
233,34.35857009887695,17.533859252929688,11.0
234,-22.543203353881836,-25.28734588623047,4.0
235,-54.641258239746094,39.63296890258789,2.0
236,9.320089340209961,8.625561714172363,6.0
237,-71.64054107666016,-21.17144012451172,2.0
238,-10.579009056091309,-67.69451904296875,13.0
239,10.148274421691895,8.909104347229004,6.0
240,5.026021957397461,76.83527374267578,1.0
241,-40.59065246582031,-27.490001678466797,4.0
242,68.15337371826172,17.841157913208008,3.0
243,-50.301212310791016,-30.758617401123047,4.0
244,-17.938182830810547,22.60506820678711,0.0
245,-29.462690353393555,40.08234405517578,0.0
246,6.0975022315979,-6.719486713409424,6.0
247,-29.048555374145508,5.4749836921691895,4.0
248,-31.068836212158203,-74.48149871826172,2.0
249,-26.939760208129883,-32.84536361694336,4.0
250,-2.983435869216919,40.787132263183594,0.0
251,32.9903450012207,3.2927260398864746,11.0
252,6.197585582733154,77.51897430419922,1.0
253,-8.586650848388672,-41.68819808959961,7.0
254,5.160118103027344,78.89056396484375,1.0
255,-45.063438415527344,-41.5357551574707,4.0
